"Ainsworth_Rookwood2" "Ainsworth_Rookwood3" "Badcock_RealLifeInLondon" "Bowring_MinorMorals1" "Bowring_MinorMorals2" "Cooper_LastMohicans_1" "Cooper_LastMohicans_2" "Cooper_LastMohicans_3" "Cooper_LastMohicans_4" "Cooper_TheBravo2" "Doyle_SherlockHolmes_1" "Doyle_SherlockHolmes_2" "Doyle_SherlockHolmes_3" "Doyle_SherlockHolmes_4" "Doyle_SignOfTheFour_1" "Edgeworth_HarryandLucy1" "Edgeworth_HarryandLucy2" "Edgeworth_HarryandLucy4" "Edgeworth_Helen" "Egan_LifeInLondon" "Ferrier_Destiny1" "Ferrier_Destiny2" "Galt_Spaewife1" "Galt_Spaewife3" "Gilman_RecollectionsofSouthernMatron" "Godwin_StLeon" "Hawthorne_TwiceToldTales_1" "Hawthorne_TwiceToldTales_2" "Hawthorne_TwiceToldTales_3" "Irving_BracebridgeHall1" "Irving_BracebridgeHall2" "Irving_SketchBookOfGeoffreyCrayon_1" "Irving_SketchBookOfGeoffreyCrayon_2" "Irving_SketchBookOfGeoffreyCrayon_4" "Landor_PericlesAndAspesia2" "Lytton_LastDayOfPompeii1" "Lytton_LastDayOfPompeii3" "Melville_MobyDick_2" "Melville_MobyDick_3" "Melville_MobyDick_4" "Poe_Assignation_1834" "Poe_Berenice_1835" "Poe_CaskOfAmontillado" "Poe_FactsOfTheCaseOfMValdemar_1845" "Poe_FallOfHouseUsher" "Poe_HopFrog_1849" "Poe_KingPest_1835" "Poe_Ligeia_1838" "Poe_MaskOfTheRedDeath" "Poe_Metzengerstein_1832" "Poe_Morella_1835" "Poe_Raven" "Poe_ShadowAParable_1835" "Poe_Tamerlane_1829" "Poe_TheManOfTheCrowd_1840" "Poe_TheMesmericRevelation_1844" "Poe_TheOvalPortrait_1842" "Poe_TheSphinx_1846" "Quincey_Klosterheim" "Scott_ChroniclesOftheCanongate1" "Scott_ChroniclesOftheCanongate2" "Scott_ChroniclesOftheCanongate3" "Scott_TheAbbot1" "Scott_TheAbbot3" "Scott_Woodstock1" "Scott_Woodstock2" "Scott_Woodstock3" "Southey_TheDoctor1"
"repeated" 0.0144707329426235 0.0132199356629798 0.00873282544329485 0.0114975567691865 0.0110299186543499 0.0244811359247069 0.0326317506934247 0.0244851320836847 0.0326432904436767 0.0164456471362148 0.00765228037955311 0.011482374555058 0 0 0.0139136887507826 0.0549987778049377 0.0338880268250486 0.0504672571915842 0.0393855848759354 0.0142810510853599 0.012824075063586 0.0334497881513417 0.00541447831501435 0.00545806838959692 0.00403274589668105 0.0117141741507224 0.0054539009026206 0.01363698349925 0.00545479339969999 0.00870530370628305 0.00870140266610978 0.00633372391297463 0.0126674478259493 0.0158363158394831 0 0.00394905716260243 0.0124644762427083 0.0133404482390608 0.0114353237149555 0.00761875738067121 0 0 0.0428265524625268 0.0282805429864253 0.0139547864917667 0 0 0.0162337662337662 0 0.063552589768033 0 0 0 0 0 0 0 0 0.00570515746234596 0.0058251296091338 0.00970755976216479 0.00501819094216535 0.00405334198046289 0.00750905780097242 0.00392449275931086 0.0066149232668901 0.00543847722637661 0.00219949411635324
"sweet" 0.00723536647131177 0.0110166130524831 0.0103962207658272 0.0143719459614832 0.0137873983179374 0.0272012621385632 0.00815793767335618 0.00816171069456158 0.0163216452218384 0.00299011766112997 0 0.00382745818501933 0.00765345170671973 0.0153092467850582 0.0185515850010435 0.00203699177055325 0.0160522232329178 0.00348050049597132 0.00437617609732616 0.0142810510853599 0.0427469168786201 0.0241581803315246 0.016243434945043 0.0218322735583877 0.0524256966568536 0.00715866198099701 0.027269504513103 0.0327287603981999 0.00545479339969999 0.0217632592657076 0.0139222442657756 0.0285017576083859 0.0253348956518985 0.0158363158394831 0.0276284723966444 0.0454141573699279 0.0174502667397916 0.011434669919195 0.00571766185747775 0.019046893451678 0.0225733634311512 0 0 0 0.0279095729835334 0.0277238702522872 0 0.0487012987012987 0 0 0 0 0 0 0 0 0 0 0 0.00388341973942254 0.0024268899405412 0.00250909547108267 0.00202667099023145 0.00750905780097242 0.00981123189827715 0.0066149232668901 0.0163154316791298 0.0153964588144727
"trees" 0.0144707329426235 0.0132199356629798 0.00415848830633088 0.0201207243460765 0.0496346339445747 0.0326415145662759 0.0516669385979224 0.0163234213891232 0.0462446614618754 0.00149505883056498 0 0.00765491637003866 0.0191336292667993 0.00382731169626454 0 0.00814796708221299 0.0124850625144916 0.0087012512399283 0.00218808804866308 0 0.00641203753179302 0.00557496469189028 0 0 0.0322619671734484 0.00390472471690746 0.0190886531591721 0.0409109504977499 0.00818219009954998 0.0805240592831182 0.0626500991959904 0.0380023434778478 0.0190011717389239 0.066512526525829 0 0.00789811432520486 0.00747868574562497 0.00381155663973167 0 0.00952344672583902 0 0 0 0 0.0418643594753 0.0277238702522872 0 0 0 0 0.0473036896877956 0 0 0 0 0 0 0.108342361863489 0.00570515746234596 0.00194170986971127 0 0.00250909547108267 0.00810668396092578 0.00750905780097242 0.00981123189827715 0.0022049744222967 0.00815771583956492 0.0175959529308259
"desire" 0 0.00881329044198652 0.0128913137496257 0.0402414486921529 0.0441196746173997 0.00816037864156897 0.00815793767335618 0.00544114046304105 0.00816082261091918 0.0149505883056498 0.00765228037955311 0 0.00765345170671973 0.00765462339252909 0.00463789625026088 0.00203699177055325 0.00535074107763925 0.0121817517358996 0.0196927924379677 0.0102007507752571 0.0170987667514481 0.0241581803315246 0.0108289566300287 0.0136451709739923 0.0080654917933621 0.0162696863204477 0.0027269504513103 0.0109095867994 0.00818219009954998 0.00435265185314153 0.00870140266610978 0.0126674478259493 0.00633372391297463 0 0.0251167930878585 0.0355415144634219 0.0124644762427083 0.00381155663973167 0 0.0019046893451678 0.0225733634311512 0.0312695434646654 0 0.084841628959276 0.0418643594753 0 0 0.0487012987012987 0 0.0317762948840165 0.0473036896877956 0 0 0.06426735218509 0.0284738041002278 0 0.0775795190069822 0 0.00570515746234596 0.0213588085668239 0.0315495692270356 0.0225818592397441 0.0222933808925459 0.00938632225121553 0.0215847101762097 0.0198447698006703 0.0190346702923182 0.0109974705817662
"surprise" 0.0180884161782794 0.0132199356629798 0.0182973485478559 0.0114975567691865 0 0.0299213883524196 0.0271931255778539 0.0244851320836847 0.029923016240037 0.0239209412890397 0.0229568411386593 0.022964749110116 0.00765345170671973 0.00765462339252909 0.0185515850010435 0.00407398354110649 0.00713432143685234 0.0278440039677706 0.0131285282919785 0.0142810510853599 0.00854938337572403 0.0278748234594514 0.016243434945043 0.0109161367791938 0.0161309835867242 0.00846023688663283 0.0027269504513103 0.00545479339969999 0.01363698349925 0.0195869333391369 0.0104416831993317 0.00633372391297463 0.00633372391297463 0.00316726316789662 0.00502335861757171 0.00987264290650607 0.00997158099416662 0.0057173349595975 0.00381177457165183 0.0019046893451678 0.0225733634311512 0 0.0428265524625268 0.0565610859728507 0 0 0 0 0.0413736036408771 0 0 0 0 0 0 0.0267737617135207 0 0 0.00570515746234596 0.0174753888274014 0.012134449702706 0.015054572826496 0.0162133679218516 0.016895380052188 0.00981123189827715 0.0176397953783736 0.0244731475186948 0
"carried" 0.0144707329426235 0.00220332261049663 0.0174656508865897 0.0344926703075596 0.0165448779815249 0.00544025242771265 0 0.00272057023152053 0.00272027420363973 0.00448517649169495 0.0229568411386593 0.0191372909250966 0.0229603551201592 0.0191365584813227 0.0139136887507826 0.016295934164426 0.0267537053881963 0.0156622522318709 0.00437617609732616 0.00612045046515423 0.00213734584393101 0.00743328625585371 0.0324868698900861 0.0245613077531861 0.0201637294834053 0.00585708707536119 0.0081808513539309 0.00545479339969999 0.0109095867994 0.0174106074125661 0.0295847690647732 0.0190011717389239 0.0221680336954112 0.0411744211826561 0.017581755161501 0.00789811432520486 0.0149573714912499 0.011434669919195 0.022870647429911 0.00380937869033561 0 0 0 0 0 0.0277238702522872 0 0 0 0 0 0 0 0 0 0 0 0 0.0285257873117298 0.0174753888274014 0.00485377988108239 0.015054572826496 0.00608001297069434 0.00750905780097242 0.0156979710372434 0.0066149232668901 0.0163154316791298 0.0263939293962389
"colonel" 0 0 0.00914867427392794 0 0 0 0.00543862511557078 0.00544114046304105 0.00272027420363973 0 0 0.0153098327400773 0.0803612429205572 0.0114819350887936 0.00463789625026088 0 0 0 0.0328213207299462 0 0 0 0 0 0 0 0 0.0327287603981999 0.0272739669984999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.219771594521408 0.189627800317516 0.0951733514615908 0
"conduct" 0.0144707329426235 0.0242365487154629 0.0145547090721581 0.0718597298074159 0.0386047152902247 0.0136006310692816 0.00815793767335618 0.00272057023152053 0.00272027420363973 0.0119604706445199 0.0114784205693297 0.00382745818501933 0.00382672585335987 0.0153092467850582 0 0.00203699177055325 0.00178358035921308 0.010441501487914 0.00656426414598923 0.0285621021707198 0.00213734584393101 0.00929160781981714 0.00541447831501435 0.00545806838959692 0.0080654917933621 0.0442535467916179 0.0054539009026206 0.0109095867994 0 0.0130579555594246 0.00174028053322196 0.00950058586946195 0.00633372391297463 0.0126690526715865 0.00251167930878585 0.00592358574390364 0.00249289524854166 0.011434669919195 0.00190588728582592 0.00761875738067121 0.0225733634311512 0 0 0 0 0 0.021362956633198 0 0 0.063552589768033 0 0 0 0 0 0.0267737617135207 0 0 0.0114103149246919 0.0155336789576901 0.00970755976216479 0.00501819094216535 0.0243200518827773 0.00938632225121553 0.0196224637965543 0.0066149232668901 0.0380693405846363 0.00879797646541296
"red" 0.0108530497069677 0.00881329044198652 0.00790112778202868 0.0201207243460765 0.00827243899076244 0.0489622718494138 0.0163158753467124 0.0353674130097668 0.0326432904436767 0.00448517649169495 0.0420875420875421 0.0306196654801546 0.0191336292667993 0.0153092467850582 0.0324652737518262 0.00611097531165974 0.0303208661066224 0.00696100099194264 0.00218808804866308 0.00408030031010282 0.014961420907517 0 0 0.00818710258439538 0.0120982376900432 0.00260314981127164 0.0136347522565515 0.0300013636983499 0.0218191735987999 0.0108816296328538 0.0208833663986635 0.0190011717389239 0.0158343097824366 0.0126690526715865 0.00251167930878585 0.00789811432520486 0.0149573714912499 0.00952889159932917 0.0247765347157369 0.0171422041065102 0 0 0 0 0 0 0.0640888698995941 0 0.206868018204386 0.063552589768033 0 0 0.201005025125628 0.06426735218509 0.0284738041002278 0 0 0 0 0.0174753888274014 0.0145613396432472 0.00752728641324802 0.00405334198046289 0.00375452890048621 0.00784898551862172 0.0176397953783736 0.00543847722637661 0.0197954470471792
"slowly" 0.00723536647131177 0.017626580883973 0.00249509298379853 0 0.00551495932717496 0.0272012621385632 0.0326317506934247 0.0299262725467258 0.029923016240037 0.0194357647973448 0.0114784205693297 0.0153098327400773 0.0306138068268789 0.0153092467850582 0.020870533126174 0.0142589423938727 0.0124850625144916 0.00696100099194264 0.0196927924379677 0 0.00854938337572403 0.0167248940756709 0.0108289566300287 0.0191032393635892 0.0201637294834053 0.00260314981127164 0.0245425540617927 0.01909177689895 0.00545479339969999 0.0174106074125661 0.0191430858654415 0.0126674478259493 0.0221680336954112 0.0190035790073797 0.00502335861757171 0.0256688715569158 0.0548436954679164 0.0247751181582558 0.0247765347157369 0.0304750295226849 0.0225733634311512 0.0312695434646654 0 0.0282805429864253 0.0279095729835334 0 0 0.0162337662337662 0 0.0317762948840165 0 0 0 0 0.0284738041002278 0 0 0 0.0114103149246919 0.00776683947884507 0.00485377988108239 0.00752728641324802 0.00405334198046289 0.00375452890048621 0.00981123189827715 0.0022049744222967 0.0108769544527532 0
"instantly" 0.0108530497069677 0.0352531617679461 0.00790112778202868 0.00574877838459327 0.00551495932717496 0.0217610097108506 0.0353510632512101 0.0326468427782463 0.029923016240037 0.00598023532225993 0.00765228037955311 0.0306196654801546 0.0191336292667993 0.00765462339252909 0.0231894812513044 0.00203699177055325 0.00535074107763925 0.00696100099194264 0.0328213207299462 0.0142810510853599 0.014961420907517 0.013008250947744 0.0108289566300287 0.00272903419479846 0.00403274589668105 0.0156188988676298 0 0 0 0.00435265185314153 0 0 0.00316686195648732 0 0.0125583965439293 0.00197452858130121 0.00747868574562497 0.011434669919195 0.0152470982866073 0.0114281360710068 0.0225733634311512 0 0 0 0 0.0277238702522872 0 0 0.0413736036408771 0.0317762948840165 0 0 0 0 0 0 0.0775795190069822 0 0.0114103149246919 0.0252422283062465 0.0218420094648708 0.0301091456529921 0.0283733938632402 0.0394225534551052 0.013735724657588 0.0286646674898571 0.0244731475186948 0
"glad" 0.0108530497069677 0.0110166130524831 0.0108120695964603 0.0143719459614832 0.00275747966358748 0.00544025242771265 0 0.0108822809260821 0.00272027420363973 0.0164456471362148 0.0153045607591062 0.0191372909250966 0.0153069034134395 0.0191365584813227 0.0139136887507826 0.0672207284282571 0.0731267947277365 0.0313245044637419 0.0437617609732616 0.00612045046515423 0.00641203753179302 0.0111499293837806 0.016243434945043 0.0191032393635892 0.0282292212767674 0.00715866198099701 0.0081808513539309 0.0109095867994 0.00818219009954998 0.00652897777971229 0.00348056106644391 0.0126674478259493 0 0 0.0100467172351434 0.00197452858130121 0.00747868574562497 0.00190577831986583 0.00381177457165183 0.0152375147613424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0174753888274014 0.0169882295837884 0.00250909547108267 0.0162133679218516 0 0.0117734782779326 0.0330746163344505 0.0108769544527532 0.00439898823270648
"glenroy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.388996943595443 0.263881662082807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"vol" 0.0217060994139353 0.0220332261049663 0.00124754649189926 0 0.0220598373086998 0 0 0 0 0.0239209412890397 0 0 0 0 0 0.0264808930171922 0.0249701250289832 0.0226232532238136 0.0196927924379677 0.00612045046515423 0.0213734584393101 0.0167248940756709 0.0216579132600574 0.0272903419479846 0 0 0 0 0 0.0652897777971229 0.0539486965298806 0 0 0 0.0251167930878585 0.0197452858130121 0.0149573714912499 0 0 0 0 0 0 0 0.0139547864917667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.029125648045669 0.0194151195243296 0.0351273365951574 0.0202667099023145 0.0244044378531604 0.0294336956948314 0.0286646674898571 0.0244731475186948 0.0241944352798856
"mouth" 0.0180884161782794 0.0198299034944697 0.0112279184270934 0.00287438919229664 0.00275747966358748 0.0326415145662759 0.00815793767335618 0.0190439916206437 0.029923016240037 0.0104654118139549 0.00765228037955311 0.00765491637003866 0.00765345170671973 0.0153092467850582 0.00695684437539132 0.0183329259349792 0.0124850625144916 0.0087012512399283 0.0131285282919785 0.00816060062020565 0.0170987667514481 0.00743328625585371 0.00541447831501435 0.0218322735583877 0.0201637294834053 0.00520629962254328 0.0299964549644133 0.00272739669984999 0.00818219009954998 0.00217632592657076 0.0208833663986635 0.00633372391297463 0.00633372391297463 0.0126690526715865 0.00502335861757171 0.00789811432520486 0.00498579049708331 0.0190577831986583 0.0476471821456479 0.019046893451678 0.0451467268623025 0 0 0.0565610859728507 0 0.0277238702522872 0.10681478316599 0.0487012987012987 0 0 0 0 0 0 0.0569476082004556 0 0.0775795190069822 0.108342361863489 0 0.0135919690879789 0.00485377988108239 0.0125454773554134 0.0101333549511572 0.0131408511517017 0.0176602174168989 0.0132298465337802 0.0108769544527532 0.0219949411635324
"play" 0.0180884161782794 0.0154232582734764 0.0203765927010213 0.0114975567691865 0.00827243899076244 0.00272012621385632 0 0.0108822809260821 0.00544054840727945 0.00747529415282491 0.0191307009488828 0.00382745818501933 0 0.0153092467850582 0.0162326368759131 0.0264808930171922 0.00713432143685234 0.0243635034717992 0.0153166163406415 0.0224416517055655 0.00854938337572403 0.00743328625585371 0.0108289566300287 0.00818710258439538 0.0201637294834053 0.00780944943381492 0.0081808513539309 0.00272739669984999 0.01363698349925 0.0261159111188492 0.0243639274651074 0.00950058586946195 0.00316686195648732 0.00950178950368986 0.00251167930878585 0.0157962286504097 0.00747868574562497 0.0171520048787925 0.0114353237149555 0.0171422041065102 0 0 0 0 0 0.0277238702522872 0 0.0324675324675325 0 0 0.0473036896877956 0 0 0 0 0 0 0 0 0.0116502592182676 0.00728066982162359 0.00501819094216535 0.0283733938632402 0.0225271734029173 0.0235469565558652 0.0198447698006703 0.0135961930659415 0.00439898823270648
"besides" 0.00723536647131177 0.0132199356629798 0.0207924415316544 0.0143719459614832 0.00827243899076244 0.00816037864156897 0 0 0 0.00299011766112997 0.0191307009488828 0.00382745818501933 0.0114801775600796 0.0153092467850582 0.0115947406256522 0.0224069094760857 0.0303208661066224 0.0278440039677706 0.0175047043893046 0.0122409009303085 0.0192361125953791 0.00929160781981714 0.00541447831501435 0.00272903419479846 0.0080654917933621 0.00065078745281791 0.0081808513539309 0.0109095867994 0.00818219009954998 0 0.00522084159966587 0.00950058586946195 0.00950058586946195 0.0126690526715865 0.00251167930878585 0.0138217000691085 0.00997158099416662 0.0209635615185242 0.022870647429911 0.0152375147613424 0.0451467268623025 0 0.0428265524625268 0 0 0 0 0 0 0.063552589768033 0 0 0 0 0 0 0 0 0 0.0155336789576901 0.00728066982162359 0.0100363818843307 0.0243200518827773 0.0262817023034035 0.0333581884541423 0.0330746163344505 0.0108769544527532 0.0175959529308259
"need" 0.0144707329426235 0.0264398713259595 0.00582188362886324 0.0114975567691865 0.00551495932717496 0.0190408834969943 0.013596562788927 0.0163234213891232 0.0163216452218384 0.0433567060863845 0.0153045607591062 0.0191372909250966 0.0229603551201592 0.0229638701775873 0.0162326368759131 0.0203699177055325 0.0303208661066224 0.0208830029758279 0.0328213207299462 0.0102007507752571 0.00641203753179302 0.0148665725117074 0.0108289566300287 0.0163742051687908 0.0120982376900432 0.00846023688663283 0.0054539009026206 0.0109095867994 0.00272739669984999 0.00870530370628305 0.00696112213288782 0.00633372391297463 0 0 0.00753503792635756 0.00789811432520486 0.00747868574562497 0.00762311327946333 0.00190588728582592 0.00571406803550341 0 0 0 0 0.0139547864917667 0.0277238702522872 0.021362956633198 0 0 0 0 0 0 0.12853470437018 0 0.0535475234270415 0 0 0.00570515746234596 0.0174753888274014 0.0194151195243296 0.00752728641324802 0.0141866969316201 0.0262817023034035 0.00981123189827715 0.022049744222967 0.0163154316791298 0.0131969646981194
"tears" 0.0253237826495912 0.0154232582734764 0.00415848830633088 0.0201207243460765 0.0386047152902247 0.0163207572831379 0.00815793767335618 0.00544114046304105 0.00816082261091918 0.00598023532225993 0 0 0 0.00382731169626454 0 0 0.00535074107763925 0.00174025024798566 0.02844514463262 0.0102007507752571 0.0406095710346891 0.0724745409945737 0 0.0272903419479846 0.0443602048634915 0.0156188988676298 0.0190886531591721 0.00818219009954998 0.0163643801991 0.0108816296328538 0.0278444885315513 0.0158343097824366 0.00633372391297463 0.00633452633579324 0.0251167930878585 0.027643400138217 0.00997158099416662 0.00190577831986583 0 0.00380937869033561 0.0677200902934537 0.0312695434646654 0 0 0.0139547864917667 0.0277238702522872 0 0.0162337662337662 0 0 0 0 0 0.06426735218509 0 0 0 0 0.0171154723870379 0.0135919690879789 0.0194151195243296 0.0125454773554134 0.0101333549511572 0.0244044378531604 0.00392449275931086 0.0044099488445934 0.00543847722637661 0.00219949411635324
"free" 0.0434121988278706 0.017626580883973 0.00831697661266177 0.00862316757688991 0.00827243899076244 0.0108805048554253 0.00815793767335618 0.00544114046304105 0.00272027420363973 0.0119604706445199 0.00382614018977655 0.0191372909250966 0 0.0114819350887936 0.00463789625026088 0.00203699177055325 0.0107014821552785 0 0.00656426414598923 0.0163212012404113 0.012824075063586 0.0111499293837806 0.0758026964102009 0.03547744453238 0.0080654917933621 0.0123649616035403 0.0054539009026206 0.00818219009954998 0.0245465702986499 0.0130579555594246 0.0191430858654415 0.00316686195648732 0.00316686195648732 0.00633452633579324 0.0226051137790727 0.0256688715569158 0.0324076382310415 0.02286933983839 0.0171529855724332 0.00571406803550341 0 0 0 0 0 0 0.0640888698995941 0.0162337662337662 0 0 0 0 0 0 0 0 0 0 0.00570515746234596 0.0135919690879789 0.00970755976216479 0.0276000501819094 0.0283733938632402 0.0187726445024311 0.0215847101762097 0.0044099488445934 0.00815771583956492 0.0153964588144727
"caught" 0.0180884161782794 0.00660996783148989 0.00873282544329485 0.00287438919229664 0.00275747966358748 0.0244811359247069 0.0271931255778539 0.0272057023152053 0.00544054840727945 0.00598023532225993 0.0229568411386593 0.0153098327400773 0.0153069034134395 0.0229638701775873 0.0162326368759131 0.00611097531165974 0.0107014821552785 0.0121817517358996 0.0240689685352939 0.0306022523257712 0.012824075063586 0.0111499293837806 0 0.00272903419479846 0.0120982376900432 0.00780944943381492 0.0109078018052412 0.0245465702986499 0.01363698349925 0.0174106074125661 0.0191430858654415 0.0253348956518985 0.0126674478259493 0.0158363158394831 0.00753503792635756 0.0236943429756146 0.0423792192252082 0.0133404482390608 0.0247765347157369 0.0304750295226849 0 0 0 0 0.0139547864917667 0 0.021362956633198 0 0 0.063552589768033 0 0.0914913083257091 0 0 0.0284738041002278 0 0 0 0.0114103149246919 0.00970854934855634 0 0.00752728641324802 0.00810668396092578 0.00750905780097242 0.00392449275931086 0.0044099488445934 0.0163154316791298 0.00219949411635324
