"ADream_1831" "Berenice_1835" "CardboardBox_1" "Destiny3" "HarryandLucy3" "LastDayOfPompeii2" "MinorMorals3" "MobyDick_1" "PericlesAndAspesia1" "Rookwood1" "SketchBookOfGeoffreyCrayon_3" "Spaewife2" "TheAbbot2" "TheBravo1" "TheDoctor2" "TwiceToldTales_4"
"yet" 0.0829875518672199 0.312695434646654 0.0115660421003932 0.0928189803495427 0.0805234021137393 0.202501223908496 0.0730432108257727 0.161957205190252 0.103978412101107 0.136668033347 0.063335233390335 0.0661213694470294 0.113954960658406 0.0718552117483271 0.0847397782642469 0.166380274391075
"good" 0 0.0312695434646654 0.092528336803146 0.162999185004075 0.110719677906392 0.0311540344474609 0.0499769337228971 0.135281900805975 0.0717946178793355 0.0410004100041 0.155171321806321 0.112651222020865 0.148322329745862 0.0898190146854089 0.167125673798931 0.0954640918637318
"every" 0 0.0625390869293308 0.0346981263011797 0.106402245766549 0.0771682603590002 0.0867862388179269 0.0615100722743349 0.0914581864603776 0.151016265194464 0.0854175208418751 0.129837228450187 0.0440809129646863 0.0560730758795333 0.0494004580769749 0.110632488289433 0.0981916373455527
"never" 0 0.125078173858662 0.138792505204719 0.0905551027800417 0.147626237208522 0.0778850861186524 0.126864524065816 0.148619552998114 0.282227118560147 0.14350143501435 0.0285008550256508 0.0783660674927756 0.0868228271683097 0.0628733102797862 0.148294611962432 0.0954640918637318
"know" 0 0 0.138792505204719 0.142624286878566 0.231504781077001 0.120165561440207 0.161463939720129 0.0914581864603776 0.15596761815166 0.0717507175071751 0.0158338083475838 0.100406523975119 0.119381387356426 0.121255669825302 0.0588470682390603 0.0245479093363882
"am" 0 0.0312695434646654 0.092528336803146 0.199221226116092 0.161046804227479 0.120165561440207 0.111487005997232 0.057161366537736 0.20052979476642 0.0854175208418751 0.0570017100513015 0.107753342802566 0.121190196255766 0.125746620559572 0.0541393027799355 0.03000300030003
"shall" 0 0.0312695434646654 0.138792505204719 0.169790817712578 0.0939439691326959 0.155770172237305 0.0345994156543134 0.0419183354610064 0.141113559280073 0.1230012300123 0.0570017100513015 0.107753342802566 0.108528533960387 0.0898190146854089 0.0588470682390603 0.0927365463819109
"though" 0 0 0.0231320842007865 0.0860273476410396 0.0805234021137393 0.0645333570697405 0.0730432108257727 0.181010994036164 0.00495135295719555 0.119584529178625 0.101336373424536 0.0661213694470294 0.0651171203762323 0.152692324965195 0.0918014264529341 0.0981916373455527
"after" 0 0.0312695434646654 0.0693962526023595 0.0860273476410396 0.104009394396913 0.0534069161956473 0.126864524065816 0.102890459767925 0.0816973237937266 0.0956676233429001 0.0665019950598518 0.122446980457462 0.0633083114768925 0.0269457044056227 0.0776781300755596 0.100919182827374
"where" 0.16597510373444 0.0312695434646654 0.0693962526023595 0.0973467354885448 0.114074819661131 0.0712092215941964 0.157619560202983 0.0819312920374216 0.0841730002723244 0.0580839141724751 0.114003420102603 0.154283195376402 0.0850140182689699 0.0359276058741636 0.13652519831462 0.128194637645583
"without" 0 0 0.0809622947027527 0.0498053065290229 0.114074819661131 0.0623080688949219 0.0845763493772105 0.0800259131528304 0.0792216473151289 0.105917725843925 0.0411679017037178 0.107753342802566 0.103102107262368 0.130237571293843 0.0941553091824965 0.09000900090009
"while" 0 0.125078173858662 0.092528336803146 0.129041021461559 0.0671028350947828 0.0934621033423828 0.0807319698600646 0.0743097764990568 0.0717946178793355 0.0512505125051251 0.0601684717208183 0.0906107655385218 0.092249253866329 0.125746620559572 0.0659087164277476 0.144559910536508
"down" 0.0829875518672199 0 0.173490631505899 0.0316942859730146 0.161046804227479 0.0756597979438337 0.12302014454867 0.173389478497799 0.0544648825291511 0.0922509225092251 0.0918360884159858 0.0808150071019249 0.0832052093696301 0.0134728522028113 0.0494315373208107 0.166380274391075
"here" 0 0.0938086303939962 0.150358547305112 0.110930000905551 0.0771682603590002 0.055632204370466 0.0345994156543134 0.152430310767296 0.0717946178793355 0.105917725843925 0.063335233390335 0.0832639467110741 0.101293298363028 0.121255669825302 0.0612009509686227 0.188200638245643
"sir" 0 0 0.0578302105019662 0.208276736394096 0.221439355812783 0.00222528817481864 0.00384437951714593 0.0438237143455976 0 0.392920595872625 0.0760022800684021 0.220404564823431 0.142895903047843 0.00898190146854089 0.0635548336981852 0.0109101819272836
"long" 0 0.156347717323327 0.0578302105019662 0.0769718373630354 0.130850528434826 0.100137967866839 0.0691988313086268 0.146714174113522 0.0965513826653133 0.0785841191745251 0.114003420102603 0.0661213694470294 0.075969973772271 0.152692324965195 0.108278605559871 0.141832365054687
"too" 0.0829875518672199 0.0625390869293308 0.0693962526023595 0.138096531739564 0.0570374098305653 0.113489696915751 0.0768875903429187 0.0838366709220128 0.165870324066051 0.0410004100041 0.0855025650769523 0.0783660674927756 0.092249253866329 0.0943099654196793 0.0847397782642469 0.06000600060006
"two" 0 0 0.208188757807078 0.0837634700715385 0.140915953699044 0.0378298989719169 0.0807319698600646 0.0876474286911952 0.1114054415369 0.0717507175071751 0.0981696117550193 0.0416319733555371 0.0958668716650086 0.0628733102797862 0.0753242473459972 0.111829364754657
"even" 0 0.187617260787992 0 0.215068369102599 0.0637476933400436 0.162446036761761 0.115331385514378 0.0609721243069184 0.126259500408487 0.0956676233429001 0.0696687567293686 0.0685703090561787 0.110337342859727 0.0943099654196793 0.110632488289433 0.117284455718299
"first" 0 0.125078173858662 0.104094378903539 0.0973467354885448 0.184532796510653 0.0979126796920201 0.0615100722743349 0.135281900805975 0.118832470972693 0.1093344266776 0.0570017100513015 0.0685703090561787 0.0777787826716107 0.0494004580769749 0.105924722830309 0.0545509096364182
"hand" 0.16597510373444 0.0312695434646654 0.104094378903539 0.0792357149325364 0.0805234021137393 0.0867862388179269 0.0653544517914809 0.0895528075757864 0.0594162354863466 0.15716823834905 0.0475014250427513 0.0783660674927756 0.106719725061047 0.0673642610140567 0.0564931855094979 0.141832365054687
"many" 0 0.125078173858662 0.0346981263011797 0.0860273476410396 0.114074819661131 0.0511816280208287 0.161463939720129 0.0914581864603776 0.230237912509593 0.0410004100041 0.0918360884159858 0.0906107655385218 0.0614995025775527 0.0538914088112453 0.120048019207683 0.103646728309195
"father" 0 0 0 0.00905551027800417 0.231504781077001 0.0445057634963728 0.10379824696294 0.0266753043842768 0.0346594707003689 0.0615006150061501 0.025334093356134 0.166527893422148 0.0343673690874559 0.188619930839359 0.0447237718616859 0.0436407277091345
"still" 0.16597510373444 0.218886804252658 0.0578302105019662 0.124513266322557 0.0570374098305653 0.1312920023143 0.0538213132400431 0.125755006383019 0.0272324412645755 0.0888342216755501 0.0823358034074356 0.100406523975119 0.0397937957854753 0.121255669825302 0.0729703646164348 0.0981916373455527
"again" 0 0.0625390869293308 0.127226463104326 0.0769718373630354 0.0671028350947828 0.0667586452445592 0.0768875903429187 0.116228111960063 0.0940757061867155 0.0751674183408501 0.025334093356134 0.0832639467110741 0.0614995025775527 0.0943099654196793 0.0235388272956241 0.111829364754657
"being" 0 0.218886804252658 0.0693962526023595 0.0588608168070271 0.0704579768495219 0.0267034580978237 0.130708903582962 0.106701217537107 0.0643675884435422 0.044417110837775 0.139337513458737 0.12734485967576 0.066925929275572 0.0763461624825976 0.0965091919120589 0.109101819272836
"lady" 0 0 0.0346981263011797 0.516164085846237 0.0704579768495219 0.0267034580978237 0.00384437951714593 0.0038107577691824 0.00495135295719555 0.133251332513325 0.0316676166951675 0.183670470686193 0.195351361128697 0.0538914088112453 0.0306004754843114 0.0272754548182091
"life" 0.16597510373444 0.125078173858662 0.0693962526023595 0.0747079597935344 0.0201308505284348 0.122390849615025 0.057665692757189 0.0400129565764152 0.0767459708365311 0.119584529178625 0.0886693267464691 0.0440809129646863 0.0958668716650086 0.0718552117483271 0.12710966739637 0.103646728309195
"say" 0 0.0625390869293308 0.092528336803146 0.119985511183555 0.100654252642174 0.0778850861186524 0.0884207288943565 0.146714174113522 0.0965513826653133 0.10250102501025 0.0570017100513015 0.0857128863202233 0.117572578457086 0.107782817622491 0.124755784666808 0.0436407277091345
"through" 0.4149377593361 0.125078173858662 0.0693962526023595 0.0271665308340125 0.0671028350947828 0.0778850861186524 0.0653544517914809 0.0590667454223272 0.0148540588715867 0.0854175208418751 0.152004560136804 0.0220404564823431 0.075969973772271 0.0359276058741636 0.0447237718616859 0.139104819572866
"harry" 0 0 0 0 1.11055192081865 0 0 0.0019053788845912 0 0 0 0 0 0 0.00941553091824965 0
"day" 0.0829875518672199 0.0938086303939962 0.242886884108258 0.122249388753056 0.097299110887435 0.113489696915751 0.130708903582962 0.0647828820761008 0.0371351471789667 0.04783381167145 0.13617075178922 0.0587745506195817 0.0434114135841548 0.0359276058741636 0.06826259915731 0.100919182827374
"come" 0.16597510373444 0 0.0693962526023595 0.122249388753056 0.097299110887435 0.0912368151675642 0.0845763493772105 0.106701217537107 0.103978412101107 0.0410004100041 0.0696687567293686 0.186119410295342 0.0850140182689699 0.0538914088112453 0.0447237718616859 0.0845539099364482
"way" 0.16597510373444 0 0.104094378903539 0.0769718373630354 0.104009394396913 0.0600827807201033 0.0768875903429187 0.137187279690566 0.0297081177431733 0.1093344266776 0.0728355183988853 0.0538766714012832 0.0940580627656688 0.0314366551398931 0.0965091919120589 0.0354580912636718
"think" 0 0 0.150358547305112 0.165263062573576 0.171112229491696 0.0645333570697405 0.0691988313086268 0.085742049806604 0.103978412101107 0.0717507175071751 0.0158338083475838 0.0906107655385218 0.0795875915709505 0.040418556608434 0.0729703646164348 0.0163652728909255
"make" 0 0 0.046264168401573 0.0928189803495427 0.137560811944305 0.0356046107970982 0.0269106566200215 0.0552559876531448 0.0618919119649444 0.0512505125051251 0.0665019950598518 0.0808150071019249 0.0542642669801935 0.0359276058741636 0.0800320128051221 0.0627335460818809
"thought" 0.24896265560166 0.156347717323327 0.196622715706685 0.106402245766549 0.114074819661131 0.102363256041657 0.0538213132400431 0.133376521921384 0.0643675884435422 0.0820008200082001 0.0348343783646843 0.0808150071019249 0.0434114135841548 0.0494004580769749 0.0494315373208107 0.0518233641545973
"however" 0 0.0312695434646654 0.092528336803146 0.0724440822240333 0.0771682603590002 0.0200275935733678 0.0307550361371675 0.0514452298839624 0.0866486767509222 0.04783381167145 0.0855025650769523 0.164078953812999 0.0397937957854753 0.040418556608434 0.0470776545912483 0.0354580912636718
"ever" 0.0829875518672199 0.0625390869293308 0.104094378903539 0.0928189803495427 0.0469719845663479 0.104588544216476 0.1422420421344 0.0971743231141513 0.151016265194464 0.1230012300123 0.0285008550256508 0.107753342802566 0.0524554580808538 0.040418556608434 0.0941553091824965 0.0790988189728064
"men" 0 0 0 0.00452775513900208 0.0402617010568697 0.0845609506431083 0.0845763493772105 0.0800259131528304 0.180724382937638 0.03416700833675 0.0791690417379188 0.0587745506195817 0.0832052093696301 0.170656127902277 0.110632488289433 0.0518233641545973
"young" 0 0 0.0231320842007865 0.0498053065290229 0.0268411340379131 0.0956873915172015 0.0538213132400431 0.066688260960692 0.0569405590077489 0.03416700833675 0.0791690417379188 0.0587745506195817 0.135660667450484 0.0538914088112453 0.0517854200503731 0.0763712734909855
"found" 0 0.0938086303939962 0.127226463104326 0.056596939237526 0.120785103170609 0.0600827807201033 0.0884207288943565 0.0647828820761008 0.0618919119649444 0.0546672133388001 0.0855025650769523 0.0465298525738355 0.0614995025775527 0.0359276058741636 0.0564931855094979 0.0872814554182691
"eyes" 0.16597510373444 0.187617260787992 0.173490631505899 0.101874490627547 0.0268411340379131 0.133517290489118 0.0269106566200215 0.0552559876531448 0.0519892060505533 0.0990843241765751 0.0475014250427513 0.0587745506195817 0.0614995025775527 0.0628733102797862 0.0494315373208107 0.0490958186727764
"let" 0 0.0625390869293308 0.0578302105019662 0.0724440822240333 0.104009394396913 0.0912368151675642 0.0499769337228971 0.0495398509993712 0.116356794494096 0.030750307503075 0.0475014250427513 0.0857128863202233 0.0777787826716107 0.0359276058741636 0.0447237718616859 0.0654610915637018
"same" 0.16597510373444 0 0.150358547305112 0.0656524495155302 0.0805234021137393 0.0956873915172015 0.0615100722743349 0.09526894422956 0.0916000297081177 0.0922509225092251 0.050668186712268 0.0857128863202233 0.0886316360676495 0.0494004580769749 0.117694136478121 0.0627335460818809
"seemed" 0.0829875518672199 0.0938086303939962 0.0578302105019662 0.0837634700715385 0.0402617010568697 0.0934621033423828 0.0230662771028756 0.165767962959434 0.00990270591439111 0.0751674183408501 0.101336373424536 0.0244893960914924 0.0741611648729312 0.040418556608434 0.0235388272956241 0.106374273791015
"lucy" 0 0 0 0.00452775513900208 1.06022479449757 0 0 0 0 0 0.0411679017037178 0.00244893960914924 0 0 0 0
"place" 0.0829875518672199 0.0312695434646654 0.046264168401573 0.0588608168070271 0.120785103170609 0.0734345097690151 0.0768875903429187 0.057161366537736 0.0495135295719555 0.0956676233429001 0.0791690417379188 0.0538766714012832 0.0578818847788731 0.0718552117483271 0.105924722830309 0.0354580912636718
"mind" 0 0.218886804252658 0.115660421003932 0.0882912252105406 0.0335514175473914 0.0467310516711914 0.0461325542057512 0.0533506087685536 0.0470378530933578 0.0410004100041 0.0760022800684021 0.0367340941372386 0.0488378402821742 0.0449095073427044 0.105924722830309 0.0627335460818809
"go" 0 0 0.0346981263011797 0.0792357149325364 0.110719677906392 0.0222528817481864 0.057665692757189 0.09526894422956 0.0346594707003689 0.023916905835725 0.0570017100513015 0.0710192486653279 0.0596906936782129 0.0359276058741636 0.0470776545912483 0.0245479093363882
"take" 0 0 0.046264168401573 0.117721633614054 0.0771682603590002 0.0445057634963728 0.0807319698600646 0.0724043976144656 0.0965513826653133 0.0649173158398251 0.050668186712268 0.0710192486653279 0.0940580627656688 0.0538914088112453 0.0612009509686227 0.0436407277091345
"head" 0 0.0312695434646654 0.0809622947027527 0.0475414289595219 0.0905888273779567 0.0333793226222796 0.0499769337228971 0.09526894422956 0.0470378530933578 0.0888342216755501 0.0791690417379188 0.0538766714012832 0.075969973772271 0.0583823595455158 0.0376621236729986 0.0954640918637318
"thy" 0 0 0 0.00226387756950104 0 0.413903600516267 0.0653544517914809 0.0400129565764152 0.06684326492214 0.21183545168785 0.0221673316866173 0.0122446980457462 0.157366374242561 0.350294157273095 0.0517854200503731 0.0109101819272836
"heart" 0.0829875518672199 0.0938086303939962 0.0231320842007865 0.117721633614054 0.00335514175473914 0.129066714139481 0.0461325542057512 0.0362021988072328 0.0519892060505533 0.0717507175071751 0.0538349483817848 0.0636724298378802 0.0452202224834946 0.125746620559572 0.117694136478121 0.125467092163762
"mr" 0 0 0.0809622947027527 0.41202571764919 0.0100654252642174 0.00222528817481864 0.288328463785945 0.0228645466150944 0 0.03416700833675 0.0316676166951675 0 0.00723523559735914 0 0.110632488289433 0.15001500150015
"heard" 0.16597510373444 0.0312695434646654 0.0578302105019662 0.0316942859730146 0.0838785438684784 0.0845609506431083 0.169152698754421 0.0438237143455976 0.04456217661476 0.119584529178625 0.0601684717208183 0.105304403193417 0.050646649181514 0.0359276058741636 0.0329543582138738 0.0327305457818509
"away" 0.16597510373444 0.125078173858662 0.0809622947027527 0.0792357149325364 0.0671028350947828 0.0756597979438337 0.111487005997232 0.0743097764990568 0.08912435322952 0.0580839141724751 0.0760022800684021 0.0955086447568203 0.0452202224834946 0.0853280639511385 0.0258927100251865 0.0681886370455227
"nothing" 0 0 0.138792505204719 0.0747079597935344 0.0536822680758262 0.0422804753215541 0.0768875903429187 0.09526894422956 0.0717946178793355 0.0717507175071751 0.0443346633732345 0.0587745506195817 0.0307497512887763 0.0224547536713522 0.0870936609938093 0.0518233641545973
